t,pid,x,y,z,vx,vy,vz
3.45,0,1.633569947907016,1.4013610427951222,0,-0.25001805212021633,0.43300227899401728,0
3.45,1,2.0888092044645354,1.8010287685457489,0,-0.25220035672095803,-0.16246531959104907,0
3.46,0,1.6310950352115001,1.4057054600731094,0,-0.24496448698295309,0.4358811766034163,0
3.46,1,2.086277474337443,1.7994194165548121,0,-0.25414566869751093,-0.15940507859630823,0
3.47,0,1.6286708185204102,1.4100783685018861,0,-0.23987885123505015,0.43870050915191866,0
3.47,1,2.083726478734778,1.7978407801683827,0,-0.25605345183545813,-0.15632219868958766,0
3.48,0,1.6262976151093727,1.4144791707708282,0,-0.23476183097245401,0.44145994463649918,0
3.48,1,2.0811565942351096,1.7962930834271054,0,-0.25792344809827417,-0.15321714956589252,0
3.49,0,1.6239757353789472,1.4189072662868576,0,-0.22961411511261068,0.44415915856937227,0
3.49,1,2.0785681999668846,1.7947765456606686,0,-0.25975540554668874,-0.15009040372147542,0
3.5,0,1.6217054828267743,1.4233620512496361,0,-0.22443639532199749,0.446797833986321,0
3.5,1,2.0759616775473244,1.7932913814602127,0,-0.26154907836530961,-0.14694243636967969,0
3.51,0,1.6194871540204439,1.4278429187268407,0,-0.21922936594410494,0.44937566145458491,0
3.51,1,2.0733374110210581,1.7918378006515812,0,-0.2633042268879745,-0.14377372535663899,0
3.52,0,1.6173210385710841,1.4323492587295152,0,-0.21399372392786317,0.45189233908032284,0
3.52,1,2.0706957867985092,1.7904160082694136,0,-0.26502061762183521,-0.14058475107685472,0
3.53,0,1.6152074191076622,1.4368804582874952,0,-0.20873016875650835,0.45434757251566726,0
3.53,1,2.0680371935940491,1.7890262045320859,0,-0.26669802327017655,-0.13737599638867254,0
3.54,0,1.6131465712519952,1.4414359015249005,0,-0.20343940237688285,0.45674107496538641,0
3.54,1,2.0653620223639284,1.7876685848174942,0,-0.26833622275397445,-0.13414794652967904,0
3.55,0,1.611138763594465,1.4460149697356932,0,-0.19812212912916324,0.45907256719316952,0
3.55,1,2.0626706662439975,1.7863433396396857,0,-0.2699350012321971,-0.13090108903203965,0
3.56,0,1.609184257670434,1.4506170414592967,0,-0.19277905567700981,0.46134177752755096,0
3.56,1,2.0599635204872322,1.7850506546263365,0,-0.27149415012085382,-0.12763591363779833,0
3.57,0,1.6072833079373583,1.455241492556272,0,-0.18741089093813043,0.46354844186748828,0
3.57,1,2.057240982401074,1.7837907104970767,0,-0.27301346711079605,-0.1243529122141597,0
3.58,0,1.6054361617525914,1.4598876962840475,0,-0.18201834601525202,0.46569230368760872,0
