t,x,y,z,vx,vy,vz
5.15221,-0.9055470268446445,-0.5757541017607547,0,0.42424589823924569,0.90554702684464461,0
5.21504,-0.87713143777814728,-0.51974960607903775,0,0.48025039392096264,0.87713143777814739,0
5.27788,-0.84525648684550836,-0.4656391935727433,0,0.53436080642725714,0.84525648684550847,0
5.34071,-0.81004788723518761,-0.41363627296207361,0,0.58636372703792683,0.81004788723518772,0
5.40354,-0.77164449987680894,-0.36394594112617407,0,0.63605405887382638,0.77164449987680905,0
5.46637,-0.73019778578070249,-0.31676417421145264,0,0.6832358257885478,0.7301977857807026,0
5.5292,-0.68587120868336848,-0.27227705471160651,0,0.72772294528839387,0.68587120868336859,0
5.59203,-0.63883959035479776,-0.23066003756771283,0,0.76933996243228753,0.63883959035479787,0
5.65487,-0.58928842111028557,-0.19207725818284735,0,0.80792274181715307,0.58928842111028579,0
5.7177,-0.53741312824604359,-0.15668088508038652,0,0.84331911491961387,0.53741312824604381,0
5.78053,-0.48341830528386376,-0.12461051975907556,0,0.87538948024092478,0.48341830528386398,0
5.84336,-0.4275169050646539,-0.095992646111803775,0,0.90400735388819653,0.42751690506465412,0
5.90619,-0.36992939987324303,-0.070940131579551535,0,0.92905986842044874,0.36992939987324325,0
5.96903,-0.31088291190688128,-0.049551782007932296,0,0.95044821799206802,0.3108829119068815,0
6.03186,-0.25061031751682322,-0.031911951961953094,0,0.96808804803804727,0.25061031751682344,0
6.09469,-0.18934932875581956,-0.018090212035892096,0,0.98190978796410822,0.18934932875581978,0
6.15752,-0.12734155585384763,-0.0081410744704062468,0,0.99185892552959409,0.12734155585384785,0
6.22035,-0.064831554319628934,-0.0021037781590212742,0,0.99789622184097904,0.064831554319629156,0
6.28319,-0.0020658604261167141,-2.1338919274195914e-06,0,0.99999786610807284,0.0020658604261169361,0
