t,pid,x,y,z,vx,vy,vz
10.305,0,-0.41270164392322145,-0.6723769545069016,0,-0.29433668229993987,0.40418549881541377,0
10.305,1,0.18894083543863896,-0.18667478477369787,0,-0.23520196675343233,-0.18622576308158062,0
10.3075,0,-0.41343627366827662,-0.6713656104043304,0,-0.29336711374419744,0.40488978324156277,0
10.3075,1,0.18835223854254834,-0.18713959955566417,0,-0.23567555011905267,-0.18562606249145508,0
10.31,0,-0.41416847747840829,-0.67035250856497886,0,-0.29239593436112205,0.40559168823964697,0
10.31,1,0.18776245963344601,-0.18760291362420239,0,-0.2361475771628119,-0.18502519233913389,0
10.3125,0,-0.41489825133369485,-0.66933765494156749,0,-0.29142314986810208,0.40629121048941519,0
10.3125,1,0.18717150260570042,-0.18806472406062757,0,-0.23661804503365289,-0.18442315680101537,0
10.315,0,-0.41562559122851434,-0.66832105549510112,0,-0.29044876598747682,0.40698834668372569,0
10.315,1,0.18657937136079286,-0.18852502795670414,0,-0.23708695089239185,-0.1838199600602401,0
10.3175,0,-0.41635049317155681,-0.66730271619483583,0,-0.28947278844651003,0.40768309352854287,0
10.3175,1,0.18598606980728771,-0.18898382241466277,0,-0.23755429191173305,-0.18321560630665393,0
10.32,0,-0.41707295318583665,-0.66628264301824647,0,-0.28849522297736346,0.40837544774293416,0
10.32,1,0.1853916018608027,-0.18944110454721705,0,-0.23802006527628336,-0.18261009973677111,0
10.3225,0,-0.41779296730870469,-0.665260841950994,0,-0.28751607531707057,0.40906540605906683,0
10.3225,1,0.18479597144397913,-0.18989687147758019,0,-0.23848426818256671,-0.18200344455373718,0
10.325,0,-0.41851053159186041,-0.66423731898689242,0,-0.28653535120751022,0.40975296522220478,0
10.325,1,0.18419918248645212,-0.19035112033948148,0,-0.2389468978390383,-0.18139564496729207,0
10.3275,0,-0.41922564210136404,-0.66321208012787625,0,-0.2855530563953807,0.41043812199070534,0
10.3275,1,0.18360123892482069,-0.19080384827718277,0,-0.23940795146609889,-0.18078670519373299,0
10.33,0,-0.4199382949176485,-0.66218513138396784,0,-0.28456919663217339,0.41112087313601581,0
10.33,1,0.18300214470261794,-0.19125505244549479,0,-0.23986742629610872,-0.18017662945587737,0
10.3325,0,-0.42064848613553141,-0.66115647877324446,0,-0.28358377767414689,0.41180121544267034,0
10.3325,1,0.18240190377028107,-0.19170473000979341,0,-0.24032531957340147,-0.17956542198302583,0
10.335,0,-0.42135621186422695,-0.66012612832180573,0,-0.28259680528230102,0.41247914570828642,0
10.335,1,0.18180052008512143,-0.19215287814603585,0,-0.24078162855429808,-0.17895308701092505,0
10.3375,0,-0.42206146822735774,-0.65909408606374087,0,-0.28160828522235104,0.41315466074356166,0
10.3375,1,0.18119799761129465,-0.19259949404077667,0,-0.24123635050712031,-0.17833962878173062,0
10.34,0,-0.42276425136296658,-0.65806035804109608,0,-0.28061822326470176,0.41382775737227023,0
10.34,1,0.18059434031977051,-0.19304457489118379,0,-0.24168948271220431,-0.17772505154396995,0
10.3425,0,-0.42346455742352801,-0.65702495030384167,0,-0.27962662518442188,0.4144984324312595,0
10.3425,1,0.17998955218830287,-0.19348811790505438,0,-0.24214102246191405,-0.17710935955250506,0
10.345,0,-0.42416238257596006,-0.65598786890983951,0,-0.27863349676121835,0.41516668277044666,0
10.345,1,0.17938363720139966,-0.19393012030083062,0,-0.24259096706065447,-0.17649255706849548,0
10.3475,0,-0.42485772300163582,-0.65494911992481042,0,-0.27763884377941084,0.41583250525281507,0
10.3475,1,0.17877659935029275,-0.19437057930761545,0,-0.24303931382488475,-0.17587464835936092,0
10.35,0,-0.42555057489639497,-0.65390870942230139,0,-0.27664267202790621,0.41649589675441084,0
10.35,1,0.17816844263290774,-0.19480949216518809,0,-0.2434860600831312,-0.17525563769874419,0
10.3525,0,-0.42624093447055506,-0.65286664348365298,0,-0.27564498730017317,0.4171568541643394,0
10.3525,1,0.17755917105383381,-0.1952468561240196,0,-0.2439312031760002,-0.17463552936647392,0
10.355,0,-0.42692879794892302,-0.65182292819796661,0,-0.27464579539421685,0.41781537438476163,0
10.355,1,0.17694878862429358,-0.19568266844528834,0,-0.24437474045619093,-0.17401432764852723,0
10.3575,0,-0.42761416157080651,-0.65077756966207201,0,-0.27364510211255361,0.41847145433089061,0
10.3575,1,0.1763372993621127,-0.19611692640089523,0,-0.24481666928850793,-0.17339203683699261,0
10.36,0,-0.42829702159002492,-0.64973057398049461,0,-0.27264291326218587,0.41912509093098776,0
