t,x,y,z,vx,vy,vz
5.18363,-0.89119996721322914,-0.54638935369731434,0,0.45361064630268594,0.89119996721322914,0
5.21504,-0.87651320273103417,-0.51862218015556028,0,0.48137781984444006,0.87651320273103417,0
5.24646,-0.8609615677907424,-0.49132999028121616,0,0.50867000971878418,0.8609615677907424,0
5.27788,-0.84456040745457672,-0.46453971374138292,0,0.53546028625861741,0.84456040745457672,0
5.30929,-0.82732590502589065,-0.43827778495675307,0,0.56172221504324726,0.82732590502589065,0
5.34071,-0.80927506608082855,-0.41257011701831914,0,0.5874298829816812,0.80927506608082855,0
5.37212,-0.7904257016886348,-0.38744207611848663,0,0.61255792388151364,0.7904257016886348,0
5.40354,-0.77079641083716943,-0.36291845652182164,0,0.63708154347817869,0.77079641083716943,0
5.43496,-0.7504065620809709,-0.33902345610012874,0,0.66097654389987159,0.7504065620809709,0
5.46637,-0.72927627442997467,-0.31578065245600029,0,0.68421934754400004,0.72927627442997467,0
5.49779,-0.7074263974977445,-0.29321297965839555,0,0.70678702034160479,0.7074263974977445,0
5.5292,-0.6848784909288046,-0.2713427056132055,0,0.72865729438679483,0.6848784909288046,0
5.56062,-0.66165480312537261,-0.25019141009113216,0,0.74980858990886812,0.66165480312537261,0
5.59203,-0.63777824929448335,-0.22977996343456225,0,0.77022003656543803,0.63777824929448335,0
5.62345,-0.61327238883716473,-0.21012850596444621,0,0.78987149403555401,0.61327238883716473,0
5.65487,-0.58816140210197709,-0.19125642810750149,0,0.80874357189249868,0.58816140210197709,0
5.68628,-0.56247006652585263,-0.17318235126334935,0,0.82681764873665076,0.56247006652585263,0
5.7177,-0.53622373218577779,-0.15592410943046375,0,0.84407589056953636,0.53622373218577779,0
5.74911,-0.5094482967854419,-0.13949873160906218,0,0.86050126839093799,0.5094482967854419,0
5.78053,-0.48217018010153306,-0.12392242499830207,0,0.87607757500169814,0.48217018010153306,0
5.81195,-0.45441629791489629,-0.1092105590043623,0,0.89078944099563795,0.45441629791489629,0
5.84336,-0.42621403545227543,-0.095377650075189113,0,0.90462234992481116,0.42621403545227543,0
5.87478,-0.3975912203648449,-0.082437347376870487,0,0.91756265262312975,0.3975912203648449,0
5.90619,-0.36857609527019397,-0.070402419325772236,0,0.92959758067422804,0.36857609527019397,0
5.93761,-0.33919728988485648,-0.059284740989724805,0,0.94071525901027542,0.33919728988485648,0
5.96903,-0.30948379277488341,-0.049095282370692245,0,0.95090471762930795,0.30948379277488341,0
6.00044,-0.2794649227523327,-0.039844097580485009,0,0.96015590241951521,0.2794649227523327,0
6.03186,-0.24917029994589959,-0.031540314920197154,0,0.96845968507980307,0.24917029994589959,0
6.06327,-0.21862981657423272,-0.024192127873156669,0,0.9758078721268435,0.21862981657423272,0
6.09469,-0.18787360745077453,-0.017806787020276372,0,0.98219321297972384,0.18787360745077455,0
6.12611,-0.15693202024922925,-0.012390592885782625,0,0.98760940711421763,0.15693202024922928,0
6.15752,-0.12583558555899801,-0.0079488897203811165,0,0.99205111027961912,0.12583558555899804,0
6.18894,-0.094614986760127931,-0.004486060227993958,0,0.99551393977200631,0.094614986760127959,0
6.22035,-0.063301029747500098,-0.002005521241271313,0,0.99799447875872893,0.063301029747500126,0
6.25177,-0.031924612534130141,-0.00050972035014461639,0,0.9994902796498556,0.031924612534130162,0
6.28319,-0.00051669476357413258,-1.334867480322138e-07,0,0.99999986651325223,0.00051669476357415339,0
